speaker_id,utterance_id,baseline_cosine,adapted_cosine,mean_shift_cosine,coral_cosine
p281,p281_008,-0.02621636539697647,0.2582415044307709,0.15657135844230652,0.07504652376657879
p281,p281_009,-0.1045261025428772,0.15351074934005737,0.042268700897693634,-0.05680735536471908
p281,p281_010,0.03296918049454689,0.19070152938365936,0.12266992032527924,0.10167256340233852
p281,p281_011,-0.10268420726060867,0.13044293224811554,-0.00667252391576767,0.0572011174062937
p281,p281_012,-0.001433241181075573,0.21212640404701233,0.1696588695049286,0.16394338598278316
p281,p281_013,-0.055489230901002884,0.22689954936504364,0.11014702916145325,0.034284621937285084
p281,p281_014,-0.0860731452703476,0.21802830696105957,0.10140539705753326,0.02292841386102555
p281,p281_015,0.06860708445310593,0.2567804455757141,0.25094544887542725,0.29314620830890725
p281,p281_016,-0.00011487072333693504,0.267164945602417,0.2033473402261734,0.23188599730981468
p281,p281_017,0.04280361533164978,0.2940617501735687,0.24433299899101257,0.298897360175783
p281,p281_018,-0.0942213386297226,0.19109231233596802,0.09136614948511124,0.13006170814768553
p281,p281_019,-0.06591860204935074,0.17219242453575134,0.025047920644283295,0.03814211837463394
p281,p281_020,-0.047729432582855225,0.18211594223976135,0.09038246423006058,0.03674422120728124
p281,p281_021,-0.12200146913528442,0.16300803422927856,-0.013294510543346405,0.04920620659489372
p281,p281_022,-0.042284756898880005,0.2175920158624649,0.07102641463279724,0.07372712549382207
p281,p281_023,-0.08405706286430359,0.20805394649505615,0.06991419941186905,0.15473496313132212
p281,p281_024,-0.0918324738740921,0.20519617199897766,0.13243740797042847,0.21939165250410203
p281,p281_025,-0.01714746281504631,0.19587454199790955,0.10371429473161697,0.06494329407923187
p281,p281_026,-0.04518737643957138,0.14694252610206604,0.05960826203227043,-0.024946186751014926
p281,p281_027,-0.03188055008649826,0.19917097687721252,0.1129225641489029,0.1321262669293806
p281,p281_028,-0.06394592672586441,0.23758572340011597,0.051003798842430115,0.041044327944031005
p281,p281_029,-0.044477686285972595,0.2698918282985687,0.18890830874443054,0.09611664744129036
p281,p281_030,0.02603353187441826,0.2001151740550995,0.17297586798667908,0.09882695547899009
p281,p281_031,0.0013675596565008163,0.22147206962108612,0.0859142392873764,0.06057341460109518
p281,p281_032,0.0463380441069603,0.24410073459148407,0.17555543780326843,0.19262856212851726
p281,p281_033,-0.03071334958076477,0.20297423005104065,0.15729081630706787,0.13726429442294968
p281,p281_034,0.04456658288836479,0.2196635901927948,0.16233216226100922,0.16007299270137815
p281,p281_035,0.0629151239991188,0.22719623148441315,0.1709488183259964,0.15570134174271674
p281,p281_036,-0.0373266227543354,0.1973770558834076,0.1298234909772873,0.1722761110119452
p281,p281_037,-0.02773633785545826,0.24415525794029236,0.11474128067493439,-0.049000002895958225
p281,p281_038,-0.021438024938106537,0.19271931052207947,0.1069633811712265,0.0101397685410081
p281,p281_039,0.06366308033466339,0.2899521589279175,0.20962662994861603,0.1437156106821168
p281,p281_040,-0.028524259105324745,0.15366323292255402,0.07213866710662842,-0.0026735687919550166
p281,p281_041,-0.041767947375774384,0.20274701714515686,0.1199844628572464,0.04952244590098939
p281,p281_042,0.11307232081890106,0.2685430347919464,0.19807524979114532,0.1753498544403442
p281,p281_043,-0.09908480942249298,0.2044173926115036,0.10525313019752502,-0.008334300038080944
p281,p281_044,-0.05101640149950981,0.2841453552246094,0.18857300281524658,0.14433038293982392
p281,p281_045,-0.0563468411564827,0.11379511654376984,0.0764724388718605,0.035941541018165074
p281,p281_046,-0.05398624390363693,0.21777226030826569,0.19796672463417053,0.21737607005944937
